2024-11-06 14:18:31,me-blog-1,0.01%,14.11%
2024-11-06 14:18:44,minikube,0.00%,58.79%
2024-11-06 14:18:44,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:18:44,me-blog-1,0.00%,14.11%
2024-11-06 14:18:56,minikube,0.00%,58.79%
2024-11-06 14:18:56,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:18:56,me-blog-1,0.01%,14.11%
2024-11-06 14:19:09,minikube,0.00%,58.79%
2024-11-06 14:19:09,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:19:09,me-blog-1,0.01%,14.11%
2024-11-06 14:19:21,minikube,0.00%,58.79%
2024-11-06 14:19:21,me-load_balancer-1,0.16%,0.85%
2024-11-06 14:19:21,me-blog-1,0.00%,14.11%
2024-11-06 14:19:34,minikube,0.00%,58.79%
2024-11-06 14:19:34,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:19:34,me-blog-1,0.01%,14.11%
2024-11-06 14:19:46,minikube,0.00%,58.79%
2024-11-06 14:19:46,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:19:46,me-blog-1,0.01%,14.11%
2024-11-06 14:19:59,minikube,0.00%,58.79%
2024-11-06 14:19:59,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:19:59,me-blog-1,0.00%,14.11%
2024-11-06 14:20:11,minikube,0.00%,58.79%
2024-11-06 14:20:11,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:20:11,me-blog-1,0.00%,14.11%
2024-11-06 14:20:24,minikube,0.00%,58.79%
2024-11-06 14:20:24,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:20:24,me-blog-1,0.00%,14.11%
2024-11-06 14:20:37,minikube,0.00%,58.79%
2024-11-06 14:20:37,me-load_balancer-1,0.18%,0.85%
2024-11-06 14:20:37,me-blog-1,0.00%,14.11%
2024-11-06 14:20:49,minikube,0.00%,58.79%
2024-11-06 14:20:49,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:20:49,me-blog-1,0.00%,14.11%
2024-11-06 14:21:02,minikube,0.00%,58.79%
2024-11-06 14:21:02,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:21:02,me-blog-1,0.01%,14.11%
2024-11-06 14:21:14,minikube,0.00%,58.79%
2024-11-06 14:21:14,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:21:14,me-blog-1,0.01%,14.11%
2024-11-06 14:21:27,minikube,0.00%,58.79%
2024-11-06 14:21:27,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:21:27,me-blog-1,0.00%,14.11%
2024-11-06 14:21:39,minikube,0.00%,58.79%
2024-11-06 14:21:39,me-load_balancer-1,0.18%,0.85%
2024-11-06 14:21:39,me-blog-1,0.01%,14.11%
2024-11-06 14:21:52,minikube,0.00%,58.78%
2024-11-06 14:21:52,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:21:52,me-blog-1,0.00%,14.11%
2024-11-06 14:22:04,minikube,0.00%,58.78%
2024-11-06 14:22:04,me-load_balancer-1,0.15%,0.85%
2024-11-06 14:22:04,me-blog-1,0.00%,14.11%
2024-11-06 14:22:17,minikube,0.00%,58.78%
2024-11-06 14:22:17,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:22:17,me-blog-1,0.01%,14.11%
2024-11-06 14:22:29,minikube,0.00%,58.78%
2024-11-06 14:22:29,me-load_balancer-1,0.23%,0.85%
2024-11-06 14:22:29,me-blog-1,0.01%,14.11%
2024-11-06 14:22:42,minikube,0.00%,58.78%
2024-11-06 14:22:42,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:22:42,me-blog-1,0.01%,14.11%
2024-11-06 14:22:54,minikube,0.00%,58.78%
2024-11-06 14:22:54,me-load_balancer-1,0.18%,0.85%
2024-11-06 14:22:54,me-blog-1,0.00%,14.11%
2024-11-06 14:23:07,minikube,0.00%,58.78%
2024-11-06 14:23:07,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:23:07,me-blog-1,0.00%,14.11%
2024-11-06 14:23:20,minikube,0.00%,58.78%
2024-11-06 14:23:20,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:23:20,me-blog-1,0.00%,14.11%
2024-11-06 14:23:32,minikube,0.00%,58.78%
2024-11-06 14:23:32,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:23:32,me-blog-1,0.01%,14.11%
2024-11-06 14:23:45,minikube,0.00%,58.78%
2024-11-06 14:23:45,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:23:45,me-blog-1,0.01%,14.11%
2024-11-06 14:23:57,minikube,0.00%,58.78%
2024-11-06 14:23:57,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:23:57,me-blog-1,0.00%,14.11%
2024-11-06 14:24:10,minikube,0.00%,58.78%
2024-11-06 14:24:10,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:24:10,me-blog-1,0.01%,14.11%
2024-11-06 14:24:22,minikube,0.00%,58.78%
2024-11-06 14:24:22,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:24:22,me-blog-1,0.00%,14.11%
2024-11-06 14:24:35,minikube,0.00%,58.78%
2024-11-06 14:24:35,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:24:35,me-blog-1,0.01%,14.11%
2024-11-06 14:24:47,minikube,0.00%,58.78%
2024-11-06 14:24:47,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:24:47,me-blog-1,0.00%,14.11%
2024-11-06 14:25:00,minikube,0.00%,58.78%
2024-11-06 14:25:00,me-load_balancer-1,0.18%,0.85%
2024-11-06 14:25:00,me-blog-1,0.01%,14.11%
2024-11-06 14:25:12,minikube,0.00%,58.78%
2024-11-06 14:25:12,me-load_balancer-1,0.15%,0.85%
2024-11-06 14:25:12,me-blog-1,0.01%,14.11%
2024-11-06 14:25:25,minikube,0.00%,58.78%
2024-11-06 14:25:25,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:25:25,me-blog-1,0.01%,14.11%
2024-11-06 14:25:38,minikube,0.00%,58.78%
2024-11-06 14:25:38,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:25:38,me-blog-1,0.00%,14.11%
2024-11-06 14:25:50,minikube,0.00%,58.78%
2024-11-06 14:25:50,me-load_balancer-1,0.34%,0.85%
2024-11-06 14:25:50,me-blog-1,0.01%,14.11%
2024-11-06 14:26:03,minikube,0.00%,58.78%
2024-11-06 14:26:03,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:26:03,me-blog-1,0.01%,14.11%
2024-11-06 14:26:15,minikube,0.00%,58.78%
2024-11-06 14:26:15,me-load_balancer-1,0.16%,0.85%
2024-11-06 14:26:15,me-blog-1,0.00%,14.11%
2024-11-06 14:26:28,minikube,0.00%,58.78%
2024-11-06 14:26:28,me-load_balancer-1,0.21%,0.85%
2024-11-06 14:26:28,me-blog-1,0.01%,14.11%
2024-11-06 14:26:40,minikube,0.00%,58.78%
2024-11-06 14:26:40,me-load_balancer-1,0.37%,0.85%
2024-11-06 14:26:40,me-blog-1,0.00%,14.11%
2024-11-06 14:26:53,minikube,0.00%,58.78%
2024-11-06 14:26:53,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:26:53,me-blog-1,0.00%,14.11%
2024-11-06 14:27:05,minikube,0.00%,58.78%
2024-11-06 14:27:05,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:27:05,me-blog-1,0.01%,14.11%
2024-11-06 14:27:18,minikube,0.00%,58.78%
2024-11-06 14:27:18,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:27:18,me-blog-1,0.00%,14.11%
2024-11-06 14:27:30,minikube,0.00%,58.78%
2024-11-06 14:27:30,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:27:30,me-blog-1,0.00%,14.11%
2024-11-06 14:27:43,minikube,0.00%,58.79%
2024-11-06 14:27:43,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:27:43,me-blog-1,0.01%,14.11%
2024-11-06 14:27:55,minikube,0.00%,58.79%
2024-11-06 14:27:55,me-load_balancer-1,0.16%,0.85%
2024-11-06 14:27:55,me-blog-1,0.00%,14.11%
2024-11-06 14:28:08,minikube,0.00%,58.79%
2024-11-06 14:28:08,me-load_balancer-1,0.21%,0.85%
2024-11-06 14:28:08,me-blog-1,0.01%,14.11%
2024-11-06 14:28:21,minikube,0.00%,58.79%
2024-11-06 14:28:21,me-load_balancer-1,0.31%,0.85%
2024-11-06 14:28:21,me-blog-1,0.00%,14.11%
2024-11-06 14:28:33,minikube,0.00%,58.79%
2024-11-06 14:28:33,me-load_balancer-1,0.18%,0.85%
2024-11-06 14:28:33,me-blog-1,0.01%,14.11%
2024-11-06 14:28:46,minikube,0.00%,58.79%
2024-11-06 14:28:46,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:28:46,me-blog-1,0.00%,14.11%
2024-11-06 14:28:58,minikube,0.00%,58.79%
2024-11-06 14:28:58,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:28:58,me-blog-1,0.01%,14.11%
2024-11-06 14:29:11,minikube,0.00%,58.79%
2024-11-06 14:29:11,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:29:11,me-blog-1,0.00%,14.11%
2024-11-06 14:29:23,minikube,0.00%,58.79%
2024-11-06 14:29:23,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:29:23,me-blog-1,0.00%,14.11%
2024-11-06 14:29:36,minikube,0.00%,58.79%
2024-11-06 14:29:36,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:29:36,me-blog-1,0.01%,14.11%
2024-11-06 14:29:48,minikube,0.00%,58.79%
2024-11-06 14:29:48,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:29:48,me-blog-1,0.01%,14.11%
2024-11-06 14:30:01,minikube,0.00%,58.79%
2024-11-06 14:30:01,me-load_balancer-1,0.21%,0.85%
2024-11-06 14:30:01,me-blog-1,0.00%,14.11%
2024-11-06 14:30:13,minikube,0.00%,58.79%
2024-11-06 14:30:13,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:30:13,me-blog-1,0.00%,14.11%
2024-11-06 14:30:26,minikube,0.00%,58.79%
2024-11-06 14:30:26,me-load_balancer-1,0.21%,0.85%
2024-11-06 14:30:26,me-blog-1,0.01%,14.11%
2024-11-06 14:30:39,minikube,0.00%,58.79%
2024-11-06 14:30:39,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:30:39,me-blog-1,0.01%,14.11%
2024-11-06 14:30:51,minikube,0.00%,58.79%
2024-11-06 14:30:51,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:30:51,me-blog-1,0.01%,14.11%
2024-11-06 14:31:04,minikube,0.00%,58.79%
2024-11-06 14:31:04,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:31:04,me-blog-1,0.01%,14.11%
2024-11-06 14:31:16,minikube,0.00%,58.79%
2024-11-06 14:31:16,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:31:16,me-blog-1,0.00%,14.11%
2024-11-06 14:31:29,minikube,0.00%,58.79%
2024-11-06 14:31:29,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:31:29,me-blog-1,0.01%,14.11%
2024-11-06 14:31:41,minikube,0.00%,58.79%
2024-11-06 14:31:41,me-load_balancer-1,0.15%,0.85%
2024-11-06 14:31:41,me-blog-1,0.00%,14.11%
2024-11-06 14:31:54,minikube,0.00%,58.79%
2024-11-06 14:31:54,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:31:54,me-blog-1,0.01%,14.11%
2024-11-06 14:32:06,minikube,0.00%,58.79%
2024-11-06 14:32:06,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:32:06,me-blog-1,0.01%,14.11%
2024-11-06 14:32:19,minikube,0.00%,58.79%
2024-11-06 14:32:19,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:32:19,me-blog-1,0.01%,14.11%
2024-11-06 14:32:31,minikube,0.00%,58.79%
2024-11-06 14:32:31,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:32:31,me-blog-1,0.01%,14.11%
2024-11-06 14:32:44,minikube,0.00%,58.79%
2024-11-06 14:32:44,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:32:44,me-blog-1,0.00%,14.11%
2024-11-06 14:32:57,minikube,0.00%,58.79%
2024-11-06 14:32:57,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:32:57,me-blog-1,0.01%,14.11%
2024-11-06 14:33:09,minikube,0.00%,58.79%
2024-11-06 14:33:09,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:33:09,me-blog-1,0.01%,14.11%
2024-11-06 14:33:22,minikube,0.00%,58.79%
2024-11-06 14:33:22,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:33:22,me-blog-1,0.01%,14.11%
2024-11-06 14:33:34,minikube,0.00%,58.79%
2024-11-06 14:33:34,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:33:34,me-blog-1,0.01%,14.11%
2024-11-06 14:33:47,minikube,0.00%,58.79%
2024-11-06 14:33:47,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:33:47,me-blog-1,0.01%,14.11%
2024-11-06 14:33:59,minikube,0.00%,58.79%
2024-11-06 14:33:59,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:33:59,me-blog-1,0.01%,14.11%
2024-11-06 14:34:12,minikube,0.00%,58.79%
2024-11-06 14:34:12,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:34:12,me-blog-1,0.01%,14.11%
2024-11-06 14:34:24,minikube,0.00%,58.79%
2024-11-06 14:34:24,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:34:24,me-blog-1,0.01%,14.11%
2024-11-06 14:34:37,minikube,0.00%,58.79%
2024-11-06 14:34:37,me-load_balancer-1,0.23%,0.85%
2024-11-06 14:34:37,me-blog-1,0.00%,14.11%
2024-11-06 14:34:49,minikube,0.00%,58.79%
2024-11-06 14:34:49,me-load_balancer-1,0.16%,0.85%
2024-11-06 14:34:49,me-blog-1,0.00%,14.11%
2024-11-06 14:35:02,minikube,0.00%,58.79%
2024-11-06 14:35:02,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:35:02,me-blog-1,0.01%,14.11%
2024-11-06 14:35:15,minikube,0.00%,58.79%
2024-11-06 14:35:15,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:35:15,me-blog-1,0.00%,14.11%
2024-11-06 14:35:27,minikube,0.00%,58.79%
2024-11-06 14:35:27,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:35:27,me-blog-1,0.01%,14.11%
2024-11-06 14:35:40,minikube,0.00%,58.79%
2024-11-06 14:35:40,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:35:40,me-blog-1,0.00%,14.11%
2024-11-06 14:35:52,minikube,0.00%,58.79%
2024-11-06 14:35:52,me-load_balancer-1,0.23%,0.85%
2024-11-06 14:35:52,me-blog-1,0.01%,14.11%
2024-11-06 14:36:05,minikube,0.00%,58.79%
2024-11-06 14:36:05,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:36:05,me-blog-1,0.01%,14.11%
2024-11-06 14:36:17,minikube,0.00%,58.79%
2024-11-06 14:36:17,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:36:17,me-blog-1,0.00%,14.11%
2024-11-06 14:36:30,minikube,0.00%,58.79%
2024-11-06 14:36:30,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:36:30,me-blog-1,0.01%,14.11%
2024-11-06 14:36:42,minikube,0.00%,58.79%
2024-11-06 14:36:42,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:36:42,me-blog-1,0.00%,14.11%
2024-11-06 14:36:55,minikube,0.00%,58.79%
2024-11-06 14:36:55,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:36:55,me-blog-1,0.02%,14.11%
2024-11-06 14:37:07,minikube,0.00%,58.79%
2024-11-06 14:37:07,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:37:07,me-blog-1,0.00%,14.11%
2024-11-06 14:37:20,minikube,0.00%,58.79%
2024-11-06 14:37:20,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:37:20,me-blog-1,0.01%,14.11%
2024-11-06 14:37:33,minikube,0.00%,58.79%
2024-11-06 14:37:33,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:37:33,me-blog-1,0.00%,14.11%
2024-11-06 14:37:45,minikube,0.00%,58.79%
2024-11-06 14:37:45,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:37:45,me-blog-1,0.00%,14.11%
2024-11-06 14:37:58,minikube,0.00%,58.79%
2024-11-06 14:37:58,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:37:58,me-blog-1,0.00%,14.11%
2024-11-06 14:38:10,minikube,0.00%,58.79%
2024-11-06 14:38:10,me-load_balancer-1,0.23%,0.85%
2024-11-06 14:38:10,me-blog-1,0.01%,14.11%
2024-11-06 14:38:23,minikube,0.00%,58.79%
2024-11-06 14:38:23,me-load_balancer-1,0.21%,0.85%
2024-11-06 14:38:23,me-blog-1,0.01%,14.11%
2024-11-06 14:38:35,minikube,0.00%,58.79%
2024-11-06 14:38:35,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:38:35,me-blog-1,0.01%,14.11%
2024-11-06 14:38:48,minikube,0.00%,58.79%
2024-11-06 14:38:48,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:38:48,me-blog-1,0.01%,14.11%
2024-11-06 14:39:00,minikube,0.00%,58.79%
2024-11-06 14:39:00,me-load_balancer-1,0.40%,0.85%
2024-11-06 14:39:00,me-blog-1,0.01%,14.11%
2024-11-06 14:39:13,minikube,0.00%,58.79%
2024-11-06 14:39:13,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:39:13,me-blog-1,0.01%,14.11%
2024-11-06 14:39:25,minikube,0.00%,58.79%
2024-11-06 14:39:25,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:39:25,me-blog-1,0.00%,14.11%
2024-11-06 14:39:38,minikube,0.00%,58.79%
2024-11-06 14:39:38,me-load_balancer-1,0.21%,0.85%
2024-11-06 14:39:38,me-blog-1,0.00%,14.11%
2024-11-06 14:39:50,minikube,0.00%,58.79%
2024-11-06 14:39:50,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:39:50,me-blog-1,0.01%,14.11%
2024-11-06 14:40:03,minikube,0.00%,58.79%
2024-11-06 14:40:03,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:40:03,me-blog-1,0.00%,14.11%
2024-11-06 14:40:16,minikube,0.00%,58.79%
2024-11-06 14:40:16,me-load_balancer-1,0.23%,0.85%
2024-11-06 14:40:16,me-blog-1,0.01%,14.11%
2024-11-06 14:40:28,minikube,0.00%,58.79%
2024-11-06 14:40:28,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:40:28,me-blog-1,0.01%,14.11%
2024-11-06 14:40:41,minikube,0.00%,58.79%
2024-11-06 14:40:41,me-load_balancer-1,0.40%,0.85%
2024-11-06 14:40:41,me-blog-1,0.00%,14.11%
2024-11-06 14:40:53,minikube,0.00%,58.79%
2024-11-06 14:40:53,me-load_balancer-1,0.32%,0.85%
2024-11-06 14:40:53,me-blog-1,0.01%,14.11%
2024-11-06 14:41:06,minikube,0.00%,58.79%
2024-11-06 14:41:06,me-load_balancer-1,0.16%,0.85%
2024-11-06 14:41:06,me-blog-1,0.00%,14.11%
2024-11-06 14:41:18,minikube,0.00%,58.79%
2024-11-06 14:41:18,me-load_balancer-1,0.29%,0.85%
2024-11-06 14:41:18,me-blog-1,0.01%,14.11%
2024-11-06 14:41:31,minikube,0.00%,58.79%
2024-11-06 14:41:31,me-load_balancer-1,0.38%,0.85%
2024-11-06 14:41:31,me-blog-1,0.00%,14.11%
2024-11-06 14:41:43,minikube,0.00%,58.79%
2024-11-06 14:41:43,me-load_balancer-1,0.30%,0.85%
2024-11-06 14:41:43,me-blog-1,0.00%,14.11%
2024-11-06 14:41:56,minikube,0.00%,58.79%
2024-11-06 14:41:56,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:41:56,me-blog-1,0.01%,14.11%
2024-11-06 14:42:09,minikube,0.00%,58.79%
2024-11-06 14:42:09,me-load_balancer-1,0.24%,0.85%
2024-11-06 14:42:09,me-blog-1,0.00%,14.11%
2024-11-06 14:42:21,minikube,0.00%,58.79%
2024-11-06 14:42:21,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:42:21,me-blog-1,0.00%,14.11%
2024-11-06 14:42:34,minikube,0.00%,58.79%
2024-11-06 14:42:34,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:42:34,me-blog-1,0.00%,14.11%
2024-11-06 14:42:46,minikube,0.00%,58.79%
2024-11-06 14:42:46,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:42:46,me-blog-1,0.01%,14.11%
2024-11-06 14:42:59,minikube,0.00%,58.79%
2024-11-06 14:42:59,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:42:59,me-blog-1,0.01%,14.11%
2024-11-06 14:43:11,minikube,0.00%,58.79%
2024-11-06 14:43:11,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:43:11,me-blog-1,0.01%,14.11%
2024-11-06 14:43:24,minikube,0.00%,58.79%
2024-11-06 14:43:24,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:43:24,me-blog-1,0.01%,14.11%
2024-11-06 14:43:36,minikube,0.00%,58.79%
2024-11-06 14:43:36,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:43:36,me-blog-1,0.01%,14.11%
2024-11-06 14:43:49,minikube,0.00%,58.79%
2024-11-06 14:43:49,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:43:49,me-blog-1,0.00%,14.11%
2024-11-06 14:44:01,minikube,0.00%,58.79%
2024-11-06 14:44:01,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:44:01,me-blog-1,0.00%,14.11%
2024-11-06 14:44:14,minikube,0.00%,58.79%
2024-11-06 14:44:14,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:44:14,me-blog-1,0.01%,14.11%
2024-11-06 14:44:26,minikube,0.00%,58.79%
2024-11-06 14:44:26,me-load_balancer-1,0.28%,0.85%
2024-11-06 14:44:26,me-blog-1,0.01%,14.11%
2024-11-06 14:44:39,minikube,0.00%,58.79%
2024-11-06 14:44:39,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:44:39,me-blog-1,0.01%,14.11%
2024-11-06 14:44:52,minikube,0.00%,58.79%
2024-11-06 14:44:52,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:44:52,me-blog-1,0.01%,14.11%
2024-11-06 14:45:04,minikube,0.00%,58.79%
2024-11-06 14:45:04,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:45:04,me-blog-1,0.00%,14.11%
2024-11-06 14:45:17,minikube,0.00%,58.79%
2024-11-06 14:45:17,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:45:17,me-blog-1,0.01%,14.11%
2024-11-06 14:45:29,minikube,0.00%,58.79%
2024-11-06 14:45:29,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:45:29,me-blog-1,0.01%,14.11%
2024-11-06 14:45:42,minikube,0.00%,58.79%
2024-11-06 14:45:42,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:45:42,me-blog-1,0.00%,14.11%
2024-11-06 14:45:54,minikube,0.00%,58.79%
2024-11-06 14:45:54,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:45:54,me-blog-1,0.01%,14.11%
2024-11-06 14:46:07,minikube,0.00%,58.79%
2024-11-06 14:46:07,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:46:07,me-blog-1,0.01%,14.11%
2024-11-06 14:46:19,minikube,0.00%,58.79%
2024-11-06 14:46:19,me-load_balancer-1,0.27%,0.85%
2024-11-06 14:46:19,me-blog-1,0.01%,14.11%
2024-11-06 14:46:32,minikube,0.00%,58.79%
2024-11-06 14:46:32,me-load_balancer-1,0.23%,0.85%
2024-11-06 14:46:32,me-blog-1,0.01%,14.11%
2024-11-06 14:46:44,minikube,0.00%,58.79%
2024-11-06 14:46:44,me-load_balancer-1,0.26%,0.85%
2024-11-06 14:46:44,me-blog-1,0.01%,14.11%
2024-11-06 14:46:57,minikube,0.00%,58.79%
2024-11-06 14:46:57,me-load_balancer-1,0.25%,0.85%
2024-11-06 14:46:57,me-blog-1,0.00%,14.11%
2024-11-06 14:47:10,minikube,0.00%,58.79%
2024-11-06 14:47:10,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:47:10,me-blog-1,0.00%,14.11%
2024-11-06 14:47:22,minikube,0.00%,58.79%
2024-11-06 14:47:22,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:47:22,me-blog-1,0.00%,14.11%
2024-11-06 14:47:35,minikube,11.47%,59.96%
2024-11-06 14:47:35,me-load_balancer-1,0.17%,0.85%
2024-11-06 14:47:35,me-blog-1,0.01%,14.11%
2024-11-06 14:47:47,minikube,15.42%,60.19%
2024-11-06 14:47:47,me-load_balancer-1,0.15%,0.85%
2024-11-06 14:47:47,me-blog-1,0.00%,14.11%
2024-11-06 14:48:00,minikube,47.21%,60.21%
2024-11-06 14:48:00,me-load_balancer-1,0.11%,0.85%
2024-11-06 14:48:00,me-blog-1,0.00%,14.11%
2024-11-06 14:48:12,minikube,10.50%,60.23%
2024-11-06 14:48:12,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:48:12,me-blog-1,0.01%,14.11%
2024-11-06 14:48:25,minikube,14.70%,60.27%
2024-11-06 14:48:25,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:48:25,me-blog-1,0.01%,14.11%
2024-11-06 14:48:37,minikube,14.30%,60.39%
2024-11-06 14:48:37,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:48:37,me-blog-1,0.00%,14.11%
2024-11-06 14:48:50,minikube,10.36%,60.39%
2024-11-06 14:48:50,me-load_balancer-1,0.12%,0.85%
2024-11-06 14:48:50,me-blog-1,0.00%,14.11%
2024-11-06 14:49:02,minikube,9.37%,60.50%
2024-11-06 14:49:02,me-load_balancer-1,0.19%,0.85%
2024-11-06 14:49:02,me-blog-1,0.00%,14.11%
2024-11-06 14:49:15,minikube,10.99%,60.51%
2024-11-06 14:49:15,me-load_balancer-1,0.12%,0.85%
2024-11-06 14:49:15,me-blog-1,0.00%,14.11%
2024-11-06 14:49:27,minikube,17.59%,60.61%
2024-11-06 14:49:27,me-load_balancer-1,0.22%,0.85%
2024-11-06 14:49:27,me-blog-1,0.01%,14.11%
2024-11-06 14:49:40,minikube,9.23%,60.60%
2024-11-06 14:49:40,me-load_balancer-1,0.11%,0.85%
2024-11-06 14:49:40,me-blog-1,0.00%,14.11%
2024-11-06 14:49:52,minikube,9.28%,60.68%
2024-11-06 14:49:52,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:49:52,me-blog-1,0.01%,14.11%
2024-11-06 14:50:05,minikube,12.26%,60.75%
2024-11-06 14:50:05,me-load_balancer-1,0.12%,0.85%
2024-11-06 14:50:05,me-blog-1,0.01%,14.11%
2024-11-06 14:50:18,minikube,16.54%,60.78%
2024-11-06 14:50:18,me-load_balancer-1,0.20%,0.85%
2024-11-06 14:50:18,me-blog-1,0.01%,14.11%
2024-11-06 14:50:30,minikube,11.71%,60.73%
2024-11-06 14:50:30,me-load_balancer-1,0.13%,0.85%
2024-11-06 14:50:30,me-blog-1,0.00%,14.11%
2024-11-06 14:50:43,minikube,10.75%,60.75%
2024-11-06 14:50:43,me-load_balancer-1,0.14%,0.85%
2024-11-06 14:50:43,me-blog-1,0.00%,14.11%
2024-11-06 14:50:55,minikube,10.58%,60.79%
2024-11-06 14:50:55,me-load_balancer-1,0.10%,0.85%
2024-11-06 14:50:55,me-blog-1,0.00%,14.11%
